time,open,high,low,close,Volume
1776869760,271.49,271.5299,271.28,271.32,34909
1776869820,271.31,271.34,271.115,271.115,32560
1776869880,271.13,271.33,271.06,271.285,37556
1776869940,271.29,271.3101,271.22,271.28,33128
1776870000,271.27,271.35,271.21,271.23,49729
1776870060,271.23,271.54,271.22,271.51,42452
1776870120,271.5,271.6499,271.5,271.535,56163
1776870180,271.535,271.73,271.5321,271.66,53639
1776870240,271.645,271.79,271.53,271.66,26383
1776870300,271.65,271.69,271.51,271.52,25425
1776870360,271.5,271.66,271.4348,271.58,23304
1776870420,271.68,271.905,271.6106,271.89,43725
1776870480,271.89,271.92,271.73,271.755,35242
1776870540,271.7501,271.78,271.65,271.7001,40975
1776870600,271.73,271.95,271.73,271.83,69425
1776870660,271.81,272.08,271.79,272.03,58342
1776870720,272.03,272.03,271.8601,271.98,32415
1776870780,271.985,272.25,271.985,272.18,53265
1776870840,272.18,272.24,272.16,272.21,30855
1776870900,272.23,272.29,272.18,272.256,61811
1776870960,272.25,272.3192,272.065,272.11,57753
1776871020,272.115,272.12,272.02,272.095,30551
1776871080,272.08,272.08,271.9,272.02,48430
1776871140,272.02,272.205,272.01,272.205,28606
1776871200,272.21,272.32,272.16,272.305,43900
1776871260,272.305,272.35,272.23,272.2402,49426
1776871320,272.245,272.31,272.1,272.115,61372
1776871380,272.115,272.22,272.1,272.19,34768
1776871440,272.187,272.25,272.11,272.2,25720
1776871500,272.2,272.35,272.19,272.325,49838
1776871560,272.33,272.46,272.315,272.42,90713
1776871620,272.42,272.52,272.36,272.48,52202
1776871680,272.49,272.65,272.48,272.6299,76409
1776871740,272.62,272.765,272.365,272.4001,121940
1776871800,272.4,272.57,272.26,272.56,52684
1776871860,272.58,272.585,272.394,272.42,41307
1776871920,272.41,272.59,272.395,272.585,89888
1776871980,272.585,272.75,272.56,272.7201,104891
1776872040,272.7299,272.92,272.69,272.69,100450
1776872100,272.73,272.79,272.47,272.535,68719
1776872160,272.54,272.705,272.47,272.69,52511
1776872220,272.695,272.85,272.695,272.7599,67577
1776872280,272.75,272.795,272.66,272.705,53053
1776872340,272.7,272.7,272.47,272.48,65852
1776872400,272.49,272.64,272.48,272.6201,49271
1776872460,272.635,273.09,272.635,273.08,183576
1776872520,273.05,273.2509,273.01,273.0101,173932
1776872580,273.02,273.055,272.745,272.78,72034
1776872640,272.79,272.91,272.74,272.84,57952
1776872700,272.85,272.95,272.83,272.925,54358
1776872760,272.91,272.99,272.83,272.83,45651
1776872820,272.83,272.86,272.68,272.71,54376
1776872880,272.71,272.8899,272.71,272.755,37928
1776872940,272.7301,272.9,272.7301,272.85,41508
1776873000,272.87,273,272.81,272.825,43338
1776873060,272.83,272.91,272.82,272.91,20936
1776873120,272.91,272.95,272.77,272.8878,30809
1776873180,272.895,273.08,272.845,273.0701,46041
1776873240,273.075,273.1,272.97,273.0382,24922
1776873300,273.03,273.12,273.03,273.075,29540
1776873360,273.07,273.15,273.05,273.14,26854
1776873420,273.14,273.1499,272.97,273.03,45825
1776873480,273.01,273.019,272.9,272.92,26733
1776873540,272.93,273.06,272.88,273.01,28116
1776873600,273.02,273.15,272.81,272.88,58303
1776873660,272.87,272.92,272.81,272.88,28799
1776873720,272.861,272.99,272.86,272.96,23718
1776873780,272.975,273.07,272.95,273.0399,41549
1776873840,273.04,273.19,273.025,273.06,42316
1776873900,273.06,273.31,273.06,273.31,56484
1776873960,273.31,273.505,273.26,273.28,109343
1776874020,273.29,273.47,273.2301,273.42,47837
1776874080,273.41,273.47,273.36,273.375,35172
1776874140,273.375,273.395,273.25,273.29,44581
1776874200,273.2798,273.34,273.06,273.06,58979
1776874260,273.06,273.1191,272.92,272.98,63472
1776874320,272.985,273.03,272.89,272.96,36810
1776874380,272.98,273.01,272.894352,272.97,27480
1776874440,272.97,273.3,272.95,273.2,97308
1776874500,273.22,273.38,273.17,273.335,60568
1776874560,273.34,273.35,273.22,273.25,56046
1776874620,273.24,273.36,273.17,273.29,39847
1776874680,273.28,273.3,272.95,273.05,34734
1776874740,273.0599,273.0599,272.8132,272.8132,41080
1776874800,272.86,272.99,272.86,272.9294,25185
1776874860,272.94,272.975,272.76,272.85,39629
1776874920,272.85,272.85,272.74,272.79,46513
1776874980,272.775,272.85,272.75,272.85,36015
1776875040,272.83,272.8999,272.74,272.74,32955
1776875100,272.74,272.89,272.69,272.8899,68584
1776875160,272.8899,272.895,272.74,272.76,27165
1776875220,272.75,272.86,272.6901,272.77,49681
1776875280,272.77,272.78,272.7,272.7,24601
1776875340,272.71,272.72,272.55,272.69,45948
1776875400,272.7,272.7999,272.62,272.75,56926
1776875460,272.755,272.82,272.72,272.79,37350
