time,open,high,low,close,Volume
1777315500,266.18,266.33,266.15,266.165,91903
1777315800,266.18,266.495,266.16,266.495,120270
1777316100,266.49,266.515,266.355,266.42,159885
1777316400,266.44,266.59,266.365,266.365,162720
1777316700,266.36,266.477,266.31,266.46,175413
1777317000,266.45,266.73,266.43,266.6301,128154
1777317300,266.635,266.881,266.635,266.68,174313
1777317600,266.68,266.825,266.65,266.746108,118497
1777317900,266.7416,267.215,266.74,267.15,275335
1777318200,267.16,267.6,267.05,267.44,389205
1777318500,267.4302,267.49,267.34,267.395,242810
1777318800,267.39,267.73,267.34,267.7,415730
1777319100,267.71,267.82,267.55,267.587,299297
1777319400,267.58,267.97,267.53,267.54,534589
1777319700,267.54,267.89,267.43,267.64,1131205
1777383000,272.335,273.23,269.02,269.1219,1923584
1777383300,269.1205,270.05,268.66,269.85,673041
1777383600,269.824,269.94,269.4,269.76,443881
1777383900,269.76,270.44,269.53,270.4322,497549
1777384200,270.44,270.6,270.0435,270.095,338576
1777384500,270.08,270.08,269.6001,269.905,257546
1777384800,269.85,270.26,269.66,269.7501,258878
1777385100,269.765,270.31,269.7,270.225,254029
1777385400,270.22,270.44,269.98,270.295,230363
1777385700,270.32,270.77,270.25,270.72,397462
1777386000,270.71,270.91,270.5,270.79,236975
1777386300,270.77,271.4,270.64,271.2799,350645
1777386600,271.28,271.654,271.2,271.445,399456
1777386900,271.43,271.53,270.642,271.06,418877
1777387200,271.04,271.33,270.81,271.255,297803
1777387500,271.255,271.7495,271.24,271.39,295798
1777387800,271.37,271.55,271.14,271.485,313824
1777388100,271.485,271.485,270.92,271.13,265159
1777388400,271.17,271.69,271.085,271.54,295121
1777388700,271.52,271.83,271.37,271.6502,407877
1777389000,271.68,271.75,271.2107,271.555,389033
1777389300,271.54,271.6,270.925,270.975,219121
1777389600,270.99,271.26,270.7601,271.22,226005
1777389900,271.195,271.24,270.29,270.325,209163
1777390200,270.325,270.565,270.19,270.19,150358
1777390500,270.2003,270.3798,269.96,270.19,168582
1777390800,270.16,270.39,269.89,269.93,109856
1777391100,269.93,270.1499,269.75,269.7901,144974
1777391400,269.79,269.895,269.48,269.685,168198
1777391700,269.67,269.7499,269.54,269.64,98458
1777392000,269.665,270.05,269.665,269.995,165308
1777392300,270,270.17,269.8501,269.94,107878
1777392600,269.945,269.965,269.815,269.87,68644
1777392900,269.87,269.87,269.63,269.67,89179
1777393200,269.6506,269.7,269.3745,269.39,97197
1777393500,269.385,269.6099,269.3313,269.516,83745
1777393800,269.49,269.7,269.48,269.57,124322
1777394100,269.56,269.841,269.49,269.8,88643
1777394400,269.8,269.875,269.4402,269.655,101691
1777394700,269.665,269.86,269.53,269.815,136152
1777395000,269.82,270.11,269.795,269.919,102068
1777395300,269.94,270.08,269.85,269.94,95417
1777395600,269.935,270.13,269.92,269.9501,148734
1777395900,269.965,270.0099,269.72,269.8368,112017
1777396200,269.835,269.88,269.64,269.7,88275
1777396500,269.72,269.7499,269.51,269.595,82029
1777396800,269.62,269.815,269.6001,269.69,77136
1777397100,269.695,269.95,269.655,269.87,90817
1777397400,269.87,269.982,269.79,269.955,68180
1777397700,269.96,270.09,269.8701,270.001,78590
1777398000,270,270.12,269.9701,270.07,65124
1777398300,270.07,270.45,270.0502,270.32,128642
1777398600,270.315,270.55,270.23,270.53,115024
1777398900,270.54,270.6499,270.5,270.515,81126
1777399200,270.53,270.57,270.27,270.395,183405
1777399500,270.3801,270.93,270.1201,270.37,237561
1777399800,270.375,270.6,270.3,270.52,168744
1777400100,270.52,270.69,270.45,270.62,114247
1777400400,270.63,270.74,270.45,270.5901,152401
1777400700,270.61,270.69,270.48,270.5,115488
1777401000,270.505,270.54,270.19,270.5,195795
1777401300,270.485,270.505,270.3,270.37,110971
1777401600,270.35,270.395,270.18,270.23,129713
1777401900,270.225,270.29,270.18,270.2101,97039
1777402200,270.21,270.26,270.03,270.065,100634
1777402500,270.06,270.17,269.89,270.0601,163394
1777402800,270.065,270.155,270.02,270.13,120915
1777403100,270.13,270.36,270.08,270.225,108620
1777403400,270.21,270.45,270.1601,270.45,123271
1777403700,270.44,270.58,270.371,270.46,202737
1777404000,270.4401,270.63,270.295,270.375,131768
1777404300,270.375,270.377,270.125,270.225,139761
1777404600,270.225,270.41,270.01,270.03,160377
1777404900,270.04,270.44,269.995,270.4201,201246
1777405200,270.44,270.59,270.39,270.55,164486
